RootAr,RootCode,RootEn,RootWordId,ChapterNo,MeaningEn,VerseNo,WordAr,WordNo,GrammarFormDesc,
ق ل ب,qlb,qāf lām bā,981,48,(the) hearts,4,قُلُوۡبِ,6,Noun,
ق ل ب,qlb,qāf lām bā,981,48,their hearts,11,قُلُوۡبِهِمۡ‌ؕ,16,Noun,
ق ل ب,qlb,qāf lām bā,981,48,return,12,يَّـنۡقَلِبَ,5,Verb,
ق ل ب,qlb,qāf lām bā,981,48,your hearts,12,قُلُوۡبِكُمۡ,14,Noun,
ق ل ب,qlb,qāf lām bā,981,48,their hearts,18,قُلُوۡبِهِمۡ,13,Noun,
ق ل ب,qlb,qāf lām bā,981,48,their hearts,26,قُلُوۡبِهِمُ,6,Noun,
ق ل ب,qlb,qāf lām bā,981,49,their hearts,3,قُلُوۡبَهُمۡ,12,Noun,
ق ل ب,qlb,qāf lām bā,981,49,your hearts,7,قُلُوۡبِكُمۡ,20,Noun,
ق ل ب,qlb,qāf lām bā,981,49,your hearts,14,قُلُوۡبِكُمۡ‌ۚ,14,Noun,
ق ل ب,qlb,qāf lām bā,981,50,with a heart,33,بِقَلۡبٍ,6,Noun,
ق ل ب,qlb,qāf lām bā,981,50,a heart,37,قَلۡبٌ,8,Noun,
ق ل ب,qlb,qāf lām bā,981,57,their hearts,16,قُلُوۡبُهُمۡ,7,Noun,
ق ل ب,qlb,qāf lām bā,981,57,their hearts,16,قُلُوۡبُهُمۡ‌ؕ,25,Noun,
ق ل ب,qlb,qāf lām bā,981,57,(the) hearts,27,قُلُوۡبِ,14,Noun,
ق ل ب,qlb,qāf lām bā,981,58,their hearts,22,قُلُوۡبِهِمُ,25,Noun,
ق ل ب,qlb,qāf lām bā,981,59,their hearts,2,قُلُوۡبِهِمُ,31,Noun,
ق ل ب,qlb,qāf lām bā,981,59,our hearts,10,قُلُوۡبِنَا,16,Noun,
ق ل ب,qlb,qāf lām bā,981,59,but their hearts,14,وَّقُلُوۡبُهُمۡ,17,Noun,
ق ل ب,qlb,qāf lām bā,981,61,their hearts,5,قُلُوۡبَهُمۡ‌ؕ,18,Noun,
ق ل ب,qlb,qāf lām bā,981,63,their hearts,3,قُلُوۡبِهِمۡ,8,Noun,
ق ل ب,qlb,qāf lām bā,981,64,his heart,11,قَلۡبَهٗ‌ؕ,12,Noun,
ق ل ب,qlb,qāf lām bā,981,66,your hearts,4,قُلُوۡبُكُمَا‌ۚ,7,Noun,
ق ل ب,qlb,qāf lām bā,981,67,Will return,4,يَنۡقَلِبۡ,5,Verb,
ق ل ب,qlb,qāf lām bā,981,74,their hearts,31,قُلُوۡبِهِمۡ,31,Noun,
ق ل ب,qlb,qāf lām bā,981,79,Hearts,8,قُلُوۡبٌ,1,Noun,
ق ل ب,qlb,qāf lām bā,981,83,their hearts,14,قُلُوۡبِهِمۡ,5,Noun,
ق ل ب,qlb,qāf lām bā,981,83,they returned,31,انقَلَبُوۡۤا,2,Verb,
ق ل ب,qlb,qāf lām bā,981,83,they would return,31,انْقَلَبُوۡا,5,Verb,
ق ل ب,qlb,qāf lām bā,981,84,And he will return,9,وَّيَنۡقَلِبُ,1,Verb,
ق ه ر,qhr,qāf hā rā,980,6,(is) the Subjugator,18,الۡقَاهِرُ,2,Noun,
ق ه ر,qhr,qāf hā rā,980,6,(is) the Subjugator,61,الۡقَاهِرُ,2,Noun,
ق ه ر,qhr,qāf hā rā,980,7,(are) subjugators,127,قَاهِرُوۡنَ‏,21,Noun,
ق ه ر,qhr,qāf hā rā,980,12,the Irresistible,39,الۡقَهَّارُؕ‏,9,Adjective,
ق ه ر,qhr,qāf hā rā,980,13,the Irresistible,16,الۡقَهَّارُ‏,45,Adjective,
ق ه ر,qhr,qāf hā rā,980,14,the Irresistible,48,الۡقَهَّارِ‏,10,Adjective,
ق ه ر,qhr,qāf hā rā,980,38,the Irresistible,65,الۡقَهَّارُ‌ۚ‏,11,Adjective,
ق ه ر,qhr,qāf hā rā,980,39,the Irresistible,4,الۡقَهَّارُ‏,16,Adjective,
ق ه ر,qhr,qāf hā rā,980,40,the Irresistible,16,الۡقَهَّارِ‏,15,Adjective,
ق ه ر,qhr,qāf hā rā,980,93,oppress,9,تَقۡهَرۡؕ‏,4,Verb,
ق ح م,qHm,qāf ḥā mīm,979,38,bursting,59,مُّقۡتَحِمٌ,3,Noun,
ق ح م,qHm,qāf ḥā mīm,979,90,he has attempted,11,اقۡتَحَمَ,2,Verb,
ق ف و,qfw,qāf fā wāw,978,2,and We followed up,87,وَقَفَّيۡنَا,5,Verb,
ق ف و,qfw,qāf fā wāw,978,5,And We sent,46,وَقَفَّيۡنَا,1,Verb,
ق ف و,qfw,qāf fā wāw,978,17,pursue,36,تَقۡفُ,2,Verb,
ق ف و,qfw,qāf fā wāw,978,57,We sent,27,قَفَّيۡنَا,2,Verb,
ق ف و,qfw,qāf fā wāw,978,57,and We followed,27,وَقَفَّيۡنَا,6,Verb,
ق ف ل,qfl,qāf fā lām,977,47,(are) locks,24,اَقۡفَالُهَا‏,7,Noun,
ق ع ر,qEr,qāf ʿayn rā,976,54,uprooted,20,مُّنۡقَعِرٍ‏,6,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,2,the foundations,127,الۡقَوَاعِدَ,4,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,3,(to take) positions,121,مَقَاعِدَ,7,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,3,while they sat,168,وَقَعَدُوۡا,4,Verb,
ق ع د,qEd,qāf ʿayn dāl,975,3,and sitting,191,وَّقُعُوۡدًا,5,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,4,the ones who sit,95,الۡقَاعِدُوۡنَ,3,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,4,the ones who sit,95,الۡقٰعِدِيۡنَ,21,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,4,the ones who sit,95,الۡقٰعِدِيۡنَ,31,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,4,and sitting,103,وَّقُعُوۡدًا,7,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,4,sit,140,تَقۡعُدُوۡا,16,Verb,
ق ع د,qEd,qāf ʿayn dāl,975,5,sitting,24,قاعِدُوۡنَ‏,16,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,6,sit,68,تَقۡعُدۡ,18,Verb,
ق ع د,qEd,qāf ʿayn dāl,975,7,surely I will sit,16,لَاَقۡعُدَنَّ,4,Verb,
ق ع د,qEd,qāf ʿayn dāl,975,7,sit,86,تَقۡعُدُوۡا,2,Verb,
ق ع د,qEd,qāf ʿayn dāl,975,9,and sit (in wait),5,وَاقۡعُدُوۡا,11,Verb,
ق ع د,qEd,qāf ʿayn dāl,975,9,those who sit,46,الۡقٰعِدِيۡنَ‏,15,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,9,Sit,46,اقۡعُدُوۡا,13,Verb,
ق ع د,qEd,qāf ʿayn dāl,975,9,in their staying,81,بِمَقۡعَدِهِمۡ,3,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,9,so sit,83,فَاقۡعُدُوۡا,23,Verb,
ق ع د,qEd,qāf ʿayn dāl,975,9,with sitting,83,بِالۡقُعُوۡدِ,20,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,9,those who sit,86,الۡقٰعِدِيۡنَ‏,18,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,9,and sat,90,وَقَعَدَ,7,Verb,
ق ع د,qEd,qāf ʿayn dāl,975,10,sitting,12,قَاعِدًا,8,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,16,the foundations,26,الۡقَوَاعِدِ,10,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,17,lest you will sit,22,فَتَقۡعُدَ,7,Verb,
ق ع د,qEd,qāf ʿayn dāl,975,17,so that you sit,29,فَتَقۡعُدَ,11,Verb,
ق ع د,qEd,qāf ʿayn dāl,975,24,And postmenopausal,60,وَالۡـقَوَاعِدُ,1,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,50,seated,17,قَعِيۡدٌ‏,8,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,54,a seat,55,مَقۡعَدِ,2,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,72,sit,9,نَقۡعُدُ,3,Verb,
ق ع د,qEd,qāf ʿayn dāl,975,72,positions,9,مَقَاعِدَ,5,Noun,
ق ع د,qEd,qāf ʿayn dāl,975,85,(were) sitting,6,قُعُوۡدٌۙ‏,4,Noun,
ق ض ي,qDy,qāf ḍād yā,974,2,He decrees,117,قَضٰٓى,5,Verb,
ق ض ي,qDy,qāf ḍād yā,974,2,you complete[d],200,قَضَيۡتُمۡ,2,Verb,
ق ض ي,qDy,qāf ḍād yā,974,2,and is decreed,210,وَقُضِىَ,12,Verb,
ق ض ي,qDy,qāf ḍād yā,974,3,He decrees,47,قَضٰٓى,17,Verb,
ق ض ي,qDy,qāf ḍād yā,974,4,you (have) decided,65,قَضَيۡتَ,17,Verb,
ق ض ي,qDy,qāf ḍād yā,974,4,you (have) finished,103,قَضَيۡتُمُ,2,Verb,
ق ض ي,qDy,qāf ḍād yā,974,6,He decreed,2,قَضٰىۤ,7,Verb,
ق ض ي,qDy,qāf ḍād yā,974,6,surely (would) have been decided,8,لَّـقُضِىَ,9,Verb,
ق ض ي,qDy,qāf ḍād yā,974,6,surely would have been decided,58,لَقُضِىَ,8,Verb,
ق ض ي,qDy,qāf ḍād yā,974,6,so that is fulfilled,60,لِيُقۡضٰٓى,12,Verb,
ق ض ي,qDy,qāf ḍād yā,974,8,that might accomplish,42,لِّيَقۡضِىَ,17,Verb,
ق ض ي,qDy,qāf ḍād yā,974,8,that might accomplish,44,لِيَـقۡضِىَ,11,Verb,
ق ض ي,qDy,qāf ḍād yā,974,10,it will be judged,47,قُضِىَ,7,Verb,
ق ض ي,qDy,qāf ḍād yā,974,10,But will be judged,54,وَقُضِىَ,16,Verb,
ق ض ي,qDy,qāf ḍād yā,974,10,carry (it out),71,اقۡضُوۡۤا,30,Verb,
ق ض ي,qDy,qāf ḍād yā,974,10,will judge,93,يَقۡضِىۡ,17,Verb,
ق ض ي,qDy,qāf ḍād yā,974,10,surely, it (would) have been judged,19,لَـقُضِىَ,13,Verb
ق ض ي,qDy,qāf ḍād yā,974,10,surely, would have been decreed,11,لَـقُضِىَ,8,Verb
ق ض ي,qDy,qāf ḍād yā,974,11,and was fulfilled,44,وَقُضِىَ,9,Verb,
ق ض ي,qDy,qāf ḍād yā,974,11,surely would have been judged,110,لَقُضِىَ,12,Verb,
ق ض ي,qDy,qāf ḍād yā,974,12,Has been decreed,41,قُضِىَ,15,Verb,
ق ض ي,qDy,qāf ḍād yā,974,12,which he carried out,68,قَضٰٮهَا‌ؕ,20,Verb,
ق ض ي,qDy,qāf ḍād yā,974,14,has been decided,22,قُضِىَ,4,Verb,
ق ض ي,qDy,qāf ḍād yā,974,15,And We conveyed,66,وَقَضَيۡنَاۤ,1,Verb,
ق ض ي,qDy,qāf ḍād yā,974,17,And We decreed,4,وَقَضَيۡنَاۤ,1,Verb,
ق ض ي,qDy,qāf ḍād yā,974,17,And has decreed,23,وَقَضٰى,1,Verb,
ق ض ي,qDy,qāf ḍād yā,974,19,decreed.',21,مَّقۡضِيًّا‏,15,Adjective,
ق ض ي,qDy,qāf ḍād yā,974,19,He decrees,35,قَضٰٓى,10,Verb,
ق ض ي,qDy,qāf ḍād yā,974,19,has been decided,39,قُضِىَ,5,Verb,
ق ض ي,qDy,qāf ḍād yā,974,19,decreed,71,مَّقۡضِيًّا‌ۚ‏,9,Adjective,
ق ض ي,qDy,qāf ḍād yā,974,20,(are) decreeing,72,قَاضٍ‌ؕ,14,Noun,
ق ض ي,qDy,qāf ḍād yā,974,20,you can decree,72,تَقۡضِىۡ,16,Verb,
ق ض ي,qDy,qāf ḍād yā,974,20,So decree,72,فَاقۡضِ,11,Verb,
ق ض ي,qDy,qāf ḍād yā,974,20,is completed,114,يُّقۡضٰٓى,11,Verb,
ق ض ي,qDy,qāf ḍād yā,974,22,let them end,29,لۡيَـقۡضُوۡا,2,Verb,
ق ض ي,qDy,qāf ḍād yā,974,27,will judge,78,يَقۡضِىۡ,3,Verb,
ق ض ي,qDy,qāf ḍād yā,974,28,and killed him,15,فَقَضٰى,28,Verb,
ق ض ي,qDy,qāf ḍād yā,974,28,I complete,28,قَضَيۡتُ,7,Verb,
ق ض ي,qDy,qāf ḍād yā,974,28,Musa fulfilled,29,قَضٰى,2,Verb,
ق ض ي,qDy,qāf ḍād yā,974,28,We decreed,44,قَضَيۡنَاۤ,6,Verb,
ق ض ي,qDy,qāf ḍād yā,974,33,has fulfilled,23,قَضٰى,11,Verb,
ق ض ي,qDy,qāf ḍād yā,974,33,Allah has decided,36,قَضَى,7,Verb,
ق ض ي,qDy,qāf ḍād yā,974,33,ended,37,قَضٰى,27,Verb,
ق ض ي,qDy,qāf ḍād yā,974,33,they have ended,37,قَضَوۡا,42,Verb,
ق ض ي,qDy,qāf ḍād yā,974,34,We decreed,14,قَضَيۡنَا,2,Verb,
ق ض ي,qDy,qāf ḍād yā,974,35,is decreed,36,يُقۡضٰى,7,Verb,
ق ض ي,qDy,qāf ḍād yā,974,39,He has decreed,42,قَضَىٰ,13,Verb,
ق ض ي,qDy,qāf ḍād yā,974,39,and it (will) be judged,69,وَقُضِىَ,10,Verb,
ق ض ي,qDy,qāf ḍād yā,974,39,And (will) be judged,75,وَقُضِىَ,10,Verb,
ق ض ي,qDy,qāf ḍād yā,974,40,judges,20,يَقۡضِىۡ,2,Verb,
ق ض ي,qDy,qāf ḍād yā,974,40,they judge,20,يَقۡضُوۡنَ,9,Verb,
ق ض ي,qDy,qāf ḍād yā,974,40,He decrees,68,قَضٰٓى,6,Verb,
ق ض ي,qDy,qāf ḍād yā,974,40,it will be decided,78,قُضِىَ,28,Verb,
ق ض ي,qDy,qāf ḍād yā,974,41,Then He completed them,12,فَقَضٰٮهُنَّ,1,Verb,
ق ض ي,qDy,qāf ḍād yā,974,41,surely, would have been settled,45,لَـقُضِىَ,12,Verb
ق ض ي,qDy,qāf ḍād yā,974,42,surely, it (would have) been judged,21,لَقُضِىَ,16,Verb
ق ض ي,qDy,qāf ḍād yā,974,42,surely, it (would have) been settled,14,لَّقُضِىَ,19,Verb
ق ض ي,qDy,qāf ḍād yā,974,43,Let put an end,77,لِيَقۡضِ,3,Verb,
ق ض ي,qDy,qāf ḍād yā,974,45,will judge,17,يَقۡضِىۡ,17,Verb,
ق ض ي,qDy,qāf ḍād yā,974,46,it was concluded,29,قُضِىَ,14,Verb,
ق ض ي,qDy,qāf ḍād yā,974,62,is concluded,10,قُضِيَتِ,2,Verb,
ق ض ي,qDy,qāf ḍād yā,974,69,the end,27,الۡقَاضِيَةَ‌ۚ‏,3,Noun,
ق ض ي,qDy,qāf ḍād yā,974,80,he has accomplished,23,يَقۡضِ,3,Verb,
ق د و,qdw,qāf dāl wāw,973,6,you follow,90,اقۡتَدِهۡ‌ؕ,6,Verb,
ق د و,qdw,qāf dāl wāw,973,43,(are) following,23,مُّقۡتَدُوۡنَ‏,21,Noun,
ق د س,qds,qāf dāl sīn,972,2,and we sanctify,30,وَنُقَدِّسُ,21,Verb,
ق د س,qds,qāf dāl sīn,972,2,the Holy Spirit,87,الۡقُدُسِ‌ؕ,16,Noun,
ق د س,qds,qāf dāl sīn,972,2,[the] Holy,253,الۡقُدُسِ‌ؕ,21,Noun,
ق د س,qds,qāf dāl sīn,972,5,the Holy,21,الۡمُقَدَّسَةَ,4,Adjective,
ق د س,qds,qāf dāl sīn,972,5,the Holy,110,الۡقُدُسِ,15,Noun,
ق د س,qds,qāf dāl sīn,972,16,the Holy Spirit,102,الۡقُدُسِ,4,Noun,
ق د س,qds,qāf dāl sīn,972,20,the sacred,12,الۡمُقَدَّسِ,8,Adjective,
ق د س,qds,qāf dāl sīn,972,59,the Holy One,23,الۡقُدُّوۡسُ,9,Adjective,
ق د س,qds,qāf dāl sīn,972,62,the Holy,1,الۡقُدُّوۡسِ,10,Adjective,
ق د س,qds,qāf dāl sīn,972,79,the sacred,16,الۡمُقَدَّسِ,5,Adjective,
ق د ر,qdr,qāf dāl rā,971,2,All-Powerful,20,قَدِيۡرٌ‏,25,Noun,
ق د ر,qdr,qāf dāl rā,971,2,(is) All-Powerful,106,قَدِيۡرٌ‏,19,Noun,
ق د ر,qdr,qāf dāl rā,971,2,(is) All-Powerful,109,قَدِيۡرٌ‏,33,Noun,
ق د ر,qdr,qāf dāl rā,971,2,All-Powerful,148,قَدِيۡرٌ‏,19,Noun,
ق د ر,qdr,qāf dāl rā,971,2,according to his means,236,قَدَرُهٗ,17,Noun,
ق د ر,qdr,qāf dāl rā,971,2,according to his means ,236,قَدَرُهٗ‌ۚ,20,Noun,
ق د ر,qdr,qāf dāl rā,971,2,All-Powerful,259,قَدِيۡرٌ‏,67,Noun,
ق د ر,qdr,qāf dāl rā,971,2,they have control,264,يَقۡدِرُوۡنَ,29,Verb,
ق د ر,qdr,qāf dāl rā,971,2,(is) All-Powerful,284,قَدِيۡرٌ‏,28,Noun,
ق د ر,qdr,qāf dāl rā,971,3,All-Powerful,26,قَدِيۡرٌ‏,25,Noun,
ق د ر,qdr,qāf dāl rā,971,3,All-Powerful,29,قَدِيۡرٌ‏,22,Noun,
ق د ر,qdr,qāf dāl rā,971,3,All-Powerful,165,قَدِيۡرٌ‏,20,Noun,
ق د ر,qdr,qāf dāl rā,971,3,All-Powerful,189,قَدِيۡرٌ‏,9,Noun,
ق د ر,qdr,qāf dāl rā,971,4,All-Powerful,133,قَدِيۡرًا‏,12,Noun,
ق د ر,qdr,qāf dāl rā,971,4,All-Powerful,149,قَدِيۡرًا‏,14,Adjective,
ق د ر,qdr,qāf dāl rā,971,5,All-Powerful,17,قَدِيۡرٌ‏,42,Noun,
ق د ر,qdr,qāf dāl rā,971,5,All-Powerful,19,قَدِيۡرٌ‏,28,Noun,
ق د ر,qdr,qāf dāl rā,971,5,you overpower,34,تَقۡدِرُوۡا,7,Verb,
ق د ر,qdr,qāf dāl rā,971,5,All-Powerful,40,قَدِيۡرٌ‏,19,Noun,
ق د ر,qdr,qāf dāl rā,971,5,All-Powerful,120,قَدِيۡرٌۢ‏,11,Noun,
ق د ر,qdr,qāf dāl rā,971,6,All-Powerful,17,قَدِيۡرٌ‏,17,Noun,
ق د ر,qdr,qāf dāl rā,971,6,(is) Able,37,قَادِرٌ,11,Noun,
ق د ر,qdr,qāf dāl rā,971,6,(is) All-Capable,65,الۡقَادِرُ,3,Noun,
ق د ر,qdr,qāf dāl rā,971,6,they appraised,91,قَدَرُوۡا,2,Verb,
ق د ر,qdr,qāf dāl rā,971,6,[of his] appraisal,91,قَدۡرِهٖۤ,5,Noun,
ق د ر,qdr,qāf dāl rā,971,6,(is the) ordaining,96,تَقۡدِيۡرُ,10,Noun,
ق د ر,qdr,qāf dāl rā,971,8,All-Powerful,41,قَدِيۡرٌ‏,33,Noun,
ق د ر,qdr,qāf dāl rā,971,9,All-Powerful,39,قَدِيۡرٌ‏,16,Noun,
ق د ر,qdr,qāf dāl rā,971,10,and determined for it,5,وَّقَدَّرَهٗ,8,Verb,
ق د ر,qdr,qāf dāl rā,971,10,have the power,24,قٰدِرُوۡنَ,26,Noun,
ق د ر,qdr,qāf dāl rā,971,11,All-Powerful,4,قَدِيۡرٌ‏,8,Noun,
ق د ر,qdr,qāf dāl rā,971,13,(is) in due proportion,8,بِمِقۡدَارٍ‏,15,Noun,
ق د ر,qdr,qāf dāl rā,971,13,according to their measure,17,بِقَدَرِهَا,7,Noun,
ق د ر,qdr,qāf dāl rā,971,13,and restricts,26,وَيَقۡدِرُ‌ؕ,6,Verb,
ق د ر,qdr,qāf dāl rā,971,14,control (they have),18,يَقۡدِرُوۡنَ,14,Verb,
ق د ر,qdr,qāf dāl rā,971,15,in a measure,21,بِقَدَرٍ,10,Noun,
ق د ر,qdr,qāf dāl rā,971,15,We have decreed,60,قَدَّرۡنَاۙ,3,Verb,
ق د ر,qdr,qāf dāl rā,971,16,All-Powerful,70,قَدِيۡرٌ‏,20,Noun,
ق د ر,qdr,qāf dāl rā,971,16,he has power,75,يَقۡدِرُ,7,Verb,
ق د ر,qdr,qāf dāl rā,971,16,he has power,76,يَقۡدِرُ,8,Verb,
ق د ر,qdr,qāf dāl rā,971,16,(is) All-Powerful,77,قَدِيۡرٌ‏,19,Noun,
ق د ر,qdr,qāf dāl rā,971,17,and straitens,30,وَيَقۡدِرُ‌ؕ,7,Verb,
ق د ر,qdr,qāf dāl rā,971,17,(is) Able,99,قَادِرٌ,9,Noun,
ق د ر,qdr,qāf dāl rā,971,18,(is) All Able,45,مُّقۡتَدِرًا‏,23,Noun,
ق د ر,qdr,qāf dāl rā,971,20,the decreed (time),40,قَدَرٍ,33,Noun,
ق د ر,qdr,qāf dāl rā,971,21,We would decree,87,نَّـقۡدِرَ,9,Verb,
ق د ر,qdr,qāf dāl rā,971,22,All-Powerful,6,قَدِيۡرٌۙ‏,13,Noun,
ق د ر,qdr,qāf dāl rā,971,22,(is) surely Able,39,لَـقَدِيۡرُۙ‏,10,Noun,
ق د ر,qdr,qāf dāl rā,971,22,they (have) estimated,74,قَدَرُوا,2,Verb,
ق د ر,qdr,qāf dāl rā,971,22,[His] estimation,74,قَدۡرِهٖؕ,5,Noun,
ق د ر,qdr,qāf dāl rā,971,23,surely (are) Able,18,لَقٰدِرُوۡنَ‌ۚ‏,13,Noun,
ق د ر,qdr,qāf dāl rā,971,23,in (due) measure,18,بِقَدَرٍ,5,Noun,
ق د ر,qdr,qāf dāl rā,971,23,surely able,95,لَقٰدِرُوۡنَ‏,7,Noun,
ق د ر,qdr,qāf dāl rā,971,24,(is) All-Powerful,45,قَدِيۡرٌ‏,31,Noun,
ق د ر,qdr,qāf dāl rā,971,25,(with) determination,2,تَقۡدِيۡرًا‏,19,Noun,
ق د ر,qdr,qāf dāl rā,971,25,and determined it,2,فَقَدَّرَهٗ,18,Verb,
ق د ر,qdr,qāf dāl rā,971,25,All-Powerful,54,قَدِيۡرًا‏,12,Noun,
ق د ر,qdr,qāf dāl rā,971,27,We destined her,57,قَدَّرۡنٰهَا,5,Verb,
ق د ر,qdr,qāf dāl rā,971,28,and restricts it,82,وَيَقۡدِرُ‌ۚ,15,Verb,
ق د ر,qdr,qāf dāl rā,971,29,(is) All-Powerful,20,قَدِيۡرٌ‌ۚ‏,19,Noun,
ق د ر,qdr,qāf dāl rā,971,29,and restricts,62,وَيَقۡدِرُ,8,Verb,
ق د ر,qdr,qāf dāl rā,971,30,and straitens (it),37,وَيَقۡدِرُ‌ؕ,9,Verb,
ق د ر,qdr,qāf dāl rā,971,30,All-Powerful,50,قَدِيۡرٌ‏,19,Noun,
ق د ر,qdr,qāf dāl rā,971,30,the All-Powerful,54,الۡقَدِيۡرُ‏,24,Noun,
ق د ر,qdr,qāf dāl rā,971,32,(the) measure of which is,5,مِقۡدَارُهٗۤ,13,Noun,
ق د ر,qdr,qāf dāl rā,971,33,All-Powerful,27,قَدِيۡرًا‏,13,Noun,
ق د ر,qdr,qāf dāl rā,971,33,a decree,38,قَدَرًا,21,Noun,
ق د ر,qdr,qāf dāl rā,971,33,destined,38,مَّقۡدُوۡرَاۙ‏,22,Noun,
ق د ر,qdr,qāf dāl rā,971,34,and measure precisely,11,وَّقَدِّرۡ,4,Verb,
ق د ر,qdr,qāf dāl rā,971,34,and cooking-pots,13,وَقُدُوۡرٍ,10,Noun,
ق د ر,qdr,qāf dāl rā,971,34,And We determined,18,وَّقَدَّرۡنَا,10,Verb,
ق د ر,qdr,qāf dāl rā,971,34,and restricts,36,وَيَقۡدِرُ,8,Verb,
ق د ر,qdr,qāf dāl rā,971,34,and restricts,39,وَيَقۡدِرُ,10,Verb,
ق د ر,qdr,qāf dāl rā,971,35,All-Powerful,1,قَدِيۡرٌ‏,24,Noun,
ق د ر,qdr,qāf dāl rā,971,35,All-Powerful,44,قَدِيۡرًا‏,30,Noun,
ق د ر,qdr,qāf dāl rā,971,36,(is the) Decree,38,تَقۡدِيۡرُ,6,Noun,
ق د ر,qdr,qāf dāl rā,971,36,We have ordained for it,39,قَدَّرۡنٰهُ,2,Verb,
ق د ر,qdr,qāf dāl rā,971,36,Able,81,بِقٰدِرٍ,6,Noun,
ق د ر,qdr,qāf dāl rā,971,39,and restricts,52,وَيَقۡدِرُ‌ؕ,9,Verb,
ق د ر,qdr,qāf dāl rā,971,39,they appraised,67,قَدَرُوۡا,2,Verb,
ق د ر,qdr,qāf dāl rā,971,39,appraisal,67,قَدۡرِهٖ ‌ۖ,5,Noun,
ق د ر,qdr,qāf dāl rā,971,41,and determined,10,وَقَدَّرَ,8,Verb,
ق د ر,qdr,qāf dāl rā,971,41,(is the) Decree,12,تَقۡدِيۡرُ,17,Noun,
ق د ر,qdr,qāf dāl rā,971,41,All-Powerful,39,قَدِيۡرٌ‏,22,Noun,
ق د ر,qdr,qāf dāl rā,971,42,All-Powerful,9,قَدِيۡرٌ‏,16,Noun,
ق د ر,qdr,qāf dāl rā,971,42,and restricts,12,وَيَقۡدِرُ‌ؕ,9,Verb,
ق د ر,qdr,qāf dāl rā,971,42,in (due) measure,27,بِقَدَرٍ,11,Noun,
ق د ر,qdr,qāf dāl rā,971,42,All-Powerful,29,قَدِيۡرٌ‏,16,Noun,
ق د ر,qdr,qāf dāl rā,971,42,All-Powerful,50,قَدِيۡرٌ‏,11,Noun,
ق د ر,qdr,qāf dāl rā,971,43,in (due) measure,11,بِقَدَرٍ‌ۚ,6,Noun,
ق د ر,qdr,qāf dāl rā,971,43,have full power,42,مُّقۡتَدِرُوۡنَ‏,7,Noun,
ق د ر,qdr,qāf dāl rā,971,46,(is) able,33,بِقٰدِرٍ,12,Noun,
ق د ر,qdr,qāf dāl rā,971,46,All-Powerful,33,قَدِيۡرٌ‏‏,22,Noun,
ق د ر,qdr,qāf dāl rā,971,48,you had power,21,تَقۡدِرُوۡا,3,Verb,
ق د ر,qdr,qāf dāl rā,971,48,All-Powerful,21,قَدِيۡرًا‏,14,Noun,
ق د ر,qdr,qāf dāl rā,971,54,predestined,12,قُدِرَ‌ۚ‏,9,Verb,
ق د ر,qdr,qāf dāl rā,971,54,(the) Powerful One,42,مُّقۡتَدِرٍ‏,7,Noun,
ق د ر,qdr,qāf dāl rā,971,54,by a measure,49,بِقَدَرٍ‏,5,Noun,
ق د ر,qdr,qāf dāl rā,971,54,Most Powerful,55,مُّقۡتَدِرٍ‏,6,Noun,
ق د ر,qdr,qāf dāl rā,971,56,[We] have decreed,60,قَدَّرۡنَا,2,Verb,
ق د ر,qdr,qāf dāl rā,971,57,All-Powerful,2,قَدِيۡرٌ‏,11,Noun,
ق د ر,qdr,qāf dāl rā,971,57,they have power,29,يَقۡدِرُوۡنَ,6,Verb,
ق د ر,qdr,qāf dāl rā,971,59,All-Powerful,6,قَدِيۡرٌ‏,25,Noun,
ق د ر,qdr,qāf dāl rā,971,60,(is) All-Powerful,7,قَدِيۡرٌ‌ؕ,12,Noun,
ق د ر,qdr,qāf dāl rā,971,64,All-Powerful,1,قَدِيۡرٌ‏,17,Noun,
ق د ر,qdr,qāf dāl rā,971,65,a measure,3,قَدۡرًا‏,21,Noun,
ق د ر,qdr,qāf dāl rā,971,65,is restricted,7,قُدِرَ,7,Verb,
ق د ر,qdr,qāf dāl rā,971,65,All-Powerful,12,قَدِيۡرٌ ۙ,18,Noun,
ق د ر,qdr,qāf dāl rā,971,66,All-Powerful,8,قَدِيۡرٌ‏,45,Noun,
ق د ر,qdr,qāf dāl rā,971,67,All-Powerful,1,قَدِيۡرٌۙ‏,9,Noun,
